id(sha1);sha256;DDOS SCORE;family;size;bits;arch;bintype;endianess;lang;static;stripped;decompiled;DDOS Str score;dynamic IP;static IP;User agent;NET files;SYS files;PROC files;AUTOINSTALL bins;HIST files;SYS calls;while ratio;code suspect lines ration;functions;line/func ratio;whiles;source file
c09d0376edab65a9b1ab1504a3a990a2f0acf8ab;1a2656c97d70437fc09a567bdd4cc38767de742c1cf11a9f655566009c5b296e;0.24;Mirai;81761;32;x86;elf;little;c;1;0;1;56.67;0;0;0;0;1;1;0;0;1;10.58;0.89;257;395;96;../dataset2/NewMalware/files/681a96b0-aa70-43d2-9710-085173fbaef5/stage1.dat
c112280957a16576571f97091fc73e094d2d509b;53a27d1ea05ea2539921c5a553381dfede7d703ec2978bffdc8a31834489e14a;0.68;Gafgyt;105156;32;arm;elf;little;c;1;1;1;49.33;1;1;1;1;1;1;1;1;0;18.67;0.66;278;262;174;../dataset2/NewMalware/files/fbc816c8-585b-4f6f-ac7c-c47895f2b313/stage2/botarmv4lfinal
c121788c2b4bbb10162888edc773be779f110b93;64a82b1c71aea11ef92a183f2aad5970d21e33af80db531544ba057b8750e749;0.61;Mirai;2383604;32;mips;elf;little;c;1;1;0;60.67;1;0;1;1;1;1;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/mirai/64a82b1c71aea11ef92a183f2aad5970d21e33af80db531544ba057b8750e749
c1437be57a81f3cf4d0079eb745aaa91da632c5a;4212fa1a81060f3547ecfdb721a8b9520dcde5999021683fb7ce2f20984cc159;0.09;Mirai;1184;32;x86;elf;little;c;1;1;1;4.67;0;0;0;0;1;0;0;0;0;9.60;1.60;12;20;2;../dataset2/mirai/4212fa1a81060f3547ecfdb721a8b9520dcde5999021683fb7ce2f20984cc159
c1914d681b92f9749cf621f4a7e88347fefe4341;1416b3b9f6a30ea8b3aba635ca2a2ef6fdf49a5f3ee61c4168c26d0248eb7b90;0.09;;45892;32;sh;elf;little;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5cd1a8a1-ece7-43e4-bb88-e24c7ebcdf97/stage2/Josho.sh4
c2002721fdcb16682009e4c467598d34329b1f23;87bfca86e5eef2d8752745b8ca108c4277b08c0f30d8a875d77212a7f2949c79;0.53;Tsunami;151322;32;x86;elf;little;c;1;0;1;68.67;1;1;1;1;1;0;0;0;1;10.10;0.81;583;275;184;../dataset2/NewMalware/files/f06331d0-541b-4b92-a3cd-d2d34ba962aa/stage2/DFhxdhdf
c25b165b30aec6baff2958161dcfaf6ed23b6de8;7b18ec1be1ed8a5072ff7bbc6762754080de8f817e2ea9ce1b1b6f41b7757320;0.12;Mirai;56208;32;arm;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;15.45;0.49;148;382;113;../dataset2/NewMalware/files/5a1c500f-ffeb-4a28-bad7-1e387ff2a603/stage2/Katrina.arm
c2a63f03b5d04ed0ac2c3748d752dc8adcd3f7e6;ee509ba6d4a9738a8950ebadafd15f209f519d9f981cd20b3e2c6cdeeca59963;0.24;Gafgyt;91339;32;mips;elf;big;c;1;0;1;42.00;0;1;0;1;1;0;0;0;0;17.75;0.44;193;398;77;../dataset2/NewMalware/files/9ef62a42-a27d-4261-937f-3c654b5b7ee1/stage2/xans1
c2d409565a97c507bc80227646b6930f1934385a;db160af6425af480e4b11d1cc30c94371e5b37421b713169ce66f92f32210712;0.04;Mirai;50488;32;m68k;elf;big;c;1;1;0;0.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/dd140293-b397-464a-a9ad-ad8ac742fb9d/stage1.dat
c2e2b46ca10dac7677ad5bccee0a70bdb3961ab7;7bd7b23a08d6755d7e3d6b3006868911ba4e4034aad0cfa462077800f005d6f4;0.21;;79804;32;mips;elf;big;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;12.22;0.39;134;578;63;../dataset2/NewMalware/files/42da124f-4cc4-4273-8fe3-bb44af884385/stage1.dat
c32d945b1a4b876a998116369af079eb20f4dcf7;36c1fc1bb20a8115e1d3fc220c7943fc1b60b601bda0d56e0cedb3e656f1800d;0.12;Mirai;46884;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;14.10;0.48;145;282;92;../dataset2/NewMalware/files/8a160e91-14fd-459b-ae8e-df5d507c81f5/stage1.dat
c4e4dbe5f43cd32d1adbc14e0cf3ed7cd8cdd255;3aee8eb1d5d76c6591a2175c6d53a35f017880bf097510bf601019a1fa93dd49;0.09;;60180;32;sparc;elf;big;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/d2aed088-547a-4d67-9f9b-73a9171557ad/stage1.dat
c5b6bc4dc7d8010dd8d5a855d480096d8e515d5f;fa3e6c18f6cae747e77cc4c8c3263648c2d824e43aa2cc8ab51f197b83f99eb5;0.18;Mirai;45660;32;x86;elf;little;c;1;1;1;2.00;0;1;0;0;1;0;0;0;0;27.53;1.91;109;163;15;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.x86
c5e13d9647db1c0104707c1245ffa244daf8554b;de05f5b3ba225280b16089e1e722d7a5614e0af7fd589845ffe025fd66fd2d23;0.71;Gafgyt;174409;32;mips;elf;little;c;1;0;1;69.33;1;1;1;1;1;1;1;1;1;8.77;0.51;255;660;130;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/sshd
c6171bb7104f004c0997e28e0048177e42b6b905;822f34b8016b90d5dde28accf214dca624355f8f3c6e8913ef9ace1393cb0541;0.96;;137773;32;sh;elf;little;c;1;0;0;76.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/7e38c2eb-4378-4b53-8154-124f2e98de5e/stage2/openssh
c68353da8256ea753d6337eb874243bafceadcbb;be45a93d7d2e3568d6ceb951da98ae93c8c0b9da4d32ca1ad361c34738da7fbc;0.71;Gafgyt;165659;32;mips;elf;big;c;1;0;1;72.67;1;1;1;1;1;1;1;1;0;11.27;0.82;247;517;127;../dataset2/NewMalware/files/75eb0d87-d70d-471b-a64f-4c7b4a29cecb/ntpd
c6932635ac13062a1324d6882d6cfcf95a809c16;115a20f03f1c6d24e77a2e8eec611151c021bbd0d9101926ee8345996d84cbb4;0.96;;132213;32;m68k;elf;big;c;1;0;0;69.33;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/pftp
c6a0bf583e700165706ca4d8d2a6f668d24fab98;e637b6f3d286e2611d0317c4a13a9ef5d35a93e30899c618d81835145ad39c41;0.71;;187046;32;mips;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;8.37;0.62;258;672;129;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/sshd
c6f79ae0a59a983bd22d468a5f30eabb7927df6b;5e0fc8c05e58456bac4c48590fe6d0879ee72bc91c7c12e8cfac19cda5aaa0dd;0.76;;125435;32;ppc;elf;big;c;1;0;1;80.00;1;1;1;1;1;1;1;1;1;14.06;1.87;259;324;223;../dataset2/NewMalware/files/4d02d779-b232-409c-ad7b-e33552e14dd3/stage2/cron
c71aee9dca27c6eaf81da103143ada51c3638011;fe291a2ec64e03b4a62172ab1bdf54149acd443d64a5043bcf79de485177ed9c;0.71;;187046;32;mips;elf;big;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;8.66;0.64;258;650;129;../dataset2/NewMalware/files/7e38c2eb-4378-4b53-8154-124f2e98de5e/stage2/ntpd
c756e3b33249cf33336e5b53f8ecdc960be4dea4;d38e7886eb9ad176b7cfd79a5c6f75ffc256aea49b89a76911d8ed7dfcd91132;0.09;;49980;32;m68k;elf;big;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5cd1a8a1-ece7-43e4-bb88-e24c7ebcdf97/stage2/Josho.m68k
c7899cecfbeaced1ba0cdf3df8a9349ba995611b;8e05aa3f63b5e6700240fb5d5c96196868b4d620e8198dd0ee9adecc22d1191b;0.04;;43280;32;sh;elf;little;c;1;1;0;0.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5ab4055c-7ed3-400a-9a5c-64defeaaf12b/stage1.dat
c826532f346902cf46186d3b05ba7a71628a86f1;74dfd6b7291a72437a38035eb4cd965701c8823ccc7a93e25dfc640a60fe4403;0.15;;28268;32;mips;elf;big;c;1;0;1;7.33;0;0;0;0;1;1;0;0;0;16.19;0.60;124;404;49;../dataset2/NewMalware/files/3b6dcf2c-6378-49d9-83dc-23d244cd2686/stage1.dat
c82d0d7859c14f33f0ea91047345425ed1d9f9ab;e9907871198add19f123a60e3b5ca9e330925389021c354e302f18d962f44559;0.96;;124995;32;sh;elf;little;c;1;0;0;69.33;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/69602e08-9736-431f-aedb-3a5947b535bd/stage2/openssh
c8e6bc309d424c63ecab1eb27a82a90dd2c65aa4;10fc953071bd5ad9117bee0f151fc89e02ddb4039f5e476ab3d7574e1134037f;0.09;;44692;32;sh;elf;little;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/74e18a8b-ba9b-4e76-a4fd-90d6101b5a61/stage2/Josho.sh4
c90b716c0c0fa75045430d3b409d74ba70f32733;8105e86a7668484f914e23d1b73b2b604e5619beb587d6a0c4d79a70155078e8;0.91;;121453;32;sh;elf;little;c;1;0;0;64.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5502145a-19cc-4811-8bab-55dba1c4b268/stage2/openssh
c911185920aef58ac20faa79b6c3c9b47d6a3600;6620afeadabaef30d1827e3283f1920e1b3e12a3a79c5bc5763ae4c6234d1ee4;0.43;;79055;32;sh;elf;little;c;1;0;0;58.00;1;1;0;1;1;1;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/87343b9b-889f-4929-aa56-87690c01055e/stage2/openssh
ca087e03c02d589059eac03a23d0cc1fa85b3783;21ef3737481eba518e3f2d7343d329897216c1d068734a9e5ee0c4c37d3df800;0.12;Mirai;46868;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;14.15;0.48;145;281;92;../dataset2/NewMalware/files/7cc4fa45-c2b2-4abd-b1c5-15ce918b7b9f/stage1.dat
ca10c4fb3a821341c35e562caf940ca19e74efe1;84e161cc5fa47fd0358bbab91ade276880b3d370c8faa049f3fee0b1920e39dc;0.35;;80276;32;arm;elf;little;c;1;1;1;41.33;1;1;0;1;1;1;0;0;0;25.76;0.76;278;197;208;../dataset2/NewMalware/files/c49cda14-e2c5-4c06-af8f-b6b790879e36/stage2/botarmv6lfinal
ca58b383ab282a0adaddb51efcd40ee3908e1d0c;9d77dcc5d1c8d30b390236b39fb7e79edcfed06d8461f03ef736c39c1bca1114;0.21;;60492;32;ppc;elf;big;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;11.32;0.32;152;460;96;../dataset2/NewMalware/files/707deb7d-6024-4e84-b324-4dab73af16c5/stage1.dat
caef49c55ea51a8d8f045a14742b7c65d13f4132;63a8f4e2455ba00585ceab712541ed9b89bb0ea28078597a19a9a66e6e1b9459;0.96;Gafgyt;104084;64;x86;elf;little;c;1;0;0;72.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/760441a4-1f51-4ce8-bc4c-e5a0c3429f1e/stage2/bassbootsx64
cb0475ce1053d4b730ac3378a97b2ffd7fe4441e;b50d6ad38a9c79209907486ac05450fd3b8d76b5bf69398672c70398c01db168;0.35;;37583;32;arm;elf;little;c;0;1;1;5.33;0;0;0;0;1;0;0;0;1;60.94;2.24;52;357;34;../dataset2/misc/ccf1b677-bd1f-4b6a-b631-59784902a6a9.dat
cb4c638e0fa927c1021a2905eecaa08db59e9fa6;3fe54d9f866c23d4847e54f385f305352c971dbc28021e3d3aabf3fe210a9426;0.12;Mirai;51036;32;ppc;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;12.00;0.39;147;345;92;../dataset2/NewMalware/files/5a1c500f-ffeb-4a28-bad7-1e387ff2a603/stage2/Katrina.ppc
cbb3765cbe6557a29e57d2c81d4e39bc886d3dc1;6591d0e35ff250d441c87488c4f730ac690ca5a1330a787c3b2fe5c974eb0bf9;0.12;;50928;32;arm;elf;little;c;1;1;1;0.67;0;1;0;0;1;0;0;0;0;17.27;0.60;151;336;117;../dataset2/NewMalware/files/5cd1a8a1-ece7-43e4-bb88-e24c7ebcdf97/stage2/Josho.arm4
cc405452e3a261cb53a70e48906aa44cc76caadc;2c2b136bfe5127caedfce3c66b39361b58c38bef90ec292cba6bec71bfc88190;0.09;Mirai;63384;32;mips;elf;big;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;9.84;0.58;121;395;52;../dataset2/NewMalware/files/3652698d-eb21-4733-b88a-91da62e8a349/stage1.dat
cc59b2fab2414a0d4ffc224fed94994c337feb2e;86cdf247d951c7592b2f983748f17dcc3a7951b9c7cf8e59019ff903935010c9;0.96;Tsunami;234636;32;x86;elf;little;c;1;0;0;91.33;1;1;1;1;1;1;1;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/4e46bf67-cc96-4bdb-8ba3-75b2a2a0199f/stage2/jackmyi586
cc94ce2930bcd33c6130d7669e78b7ee39aa6f06;b26fe7b87da4b1a76d5f3c8ce87b512d4e067d56a823c1cf1d1b254e51fb5bc1;0.96;;114634;32;sparc;elf;big;c;1;0;0;72.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/63809dac-0fc7-4286-8b38-fe90eb1fccbb/stage2/sh
cca1d4666d572281182c22c4d9f47ca667758d09;fa65473c8d160eb3acc0874bdac765cdfec113b2f268c1d712647e0243db660f;0.04;Mirai;59012;32;sparc;elf;big;c;1;1;0;0.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/fcb2be76-a19e-4c0d-b590-295ea72626ee/stage2/xPlex.spc
cce0d42ffe9fe15d83f0a7a9e35f81a91a54a057;ee9dbfb312bffb592438567641fa6bfe1ab15cafc0fe0805dc045be7d37fffaa;0.09;Mirai;54088;32;arm;elf;little;c;1;1;1;2.00;0;0;0;0;1;0;0;0;0;13.46;0.39;142;450;99;../dataset2/matsuta/ee9dbfb312bffb592438567641fa6bfe1ab15cafc0fe0805dc045be7d37fffaa
ccf75fe6cb9a3a65a00cd2078ca512838eb07c74;fabfd04c1cbaee042bd7818f2b8a060fb55cd70ea231f11fd1a09378bc1e4f5d;0.57;Tsunami;59008;32;sh;elf;little;c;1;1;0;56.67;1;0;1;1;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/3f884a9f-1b68-4720-a2b5-d8ff2957104c/stage2/botsh4final
cd45250bafab8d230b58a1bc249333a47f682b6a;b1fe6b76313ca0f3bc47a29634903e6d04c2b583c655e7d4d901a142eabab76e;0.09;Mirai;65112;32;mips;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;8.21;0.49;121;467;57;../dataset2/NewMalware/files/975d7a3c-31dc-4381-8ac6-1d5f0f2bab25/stage2/Cult.mpsl
cd9e273ae2a54ed96fd8ce725f5c41e659d0ca33;3eacf75dec777ffd85476e92154418e3185e93d0aef15da9f9e53fe97b69f59c;0.09;Mirai;80204;32;mips;elf;little;c;1;1;1;8.67;0;0;0;0;1;0;0;0;0;6.81;0.33;148;396;46;../dataset2/mirai/3eacf75dec777ffd85476e92154418e3185e93d0aef15da9f9e53fe97b69f59c
cda0c0381232af031dfd8f58aec1683f69ecb407;591aa0e94183e7c238b82108c3682f78750163449fcea236c51344ea72c0ce11;0.09;;52820;32;m68k;elf;big;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/53605657-2699-4ca4-98cd-96d6c7c79ca8/stage1.dat
cde31f8c96e9d69725c79674752e5c7e37e481e5;433eab2d54a3b0fc5350ca2c6c282d94edc11f8ce4174b357f9b5cc5b106387c;0.09;Mirai;67484;32;mips;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;8.20;0.49;126;452;55;../dataset2/NewMalware/files/8ee5c371-fcb4-4091-9895-bfb970b94c2e/stage1.dat
cf3b9ae6686dbce0709e666688df3c82f92977e0;e46eccc2ba6e4afa5ab8e080a105510a09e0ae2b20ce33a9512c6eef9427fa57;0.15;Mirai;47232;32;x86;elf;little;c;1;1;1;2.00;0;0;0;0;1;0;0;0;0;26.36;1.85;113;163;17;../dataset2/mirai/e46eccc2ba6e4afa5ab8e080a105510a09e0ae2b20ce33a9512c6eef9427fa57
cf709e1ce75636f71278581c60e8a8d794c91ad4;4ee019c451f7fc61c01862026e2871fee0a02ac3e8d7b4527cb8fa957390e479;0.29;;122818;32;arm;elf;little;c;1;0;1;53.33;0;1;0;0;1;1;0;0;0;22.21;1.47;275;286;279;../dataset2/NewMalware/files/363860e5-4f86-4ff8-b569-f5a1c7c15866/stage1.dat
cfb138dc1d6f7789ea4b8af9b5543efb8a1d9fcd;05a350eb70e80d494cc5c14dbdd3151cd5c834571ed1f879897bb95622c04660;0.96;;134198;32;m68k;elf;big;c;1;0;0;72.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/75eb0d87-d70d-471b-a64f-4c7b4a29cecb/pftp
cfcf076006c1bf6b9ae0abaf6df1f7a62efcbd62;81202a1b5037dd5d1689eeeea5a3def35f66c96272ba75b7684361a9a9baaacf;0.29;;174734;32;arm;elf;little;c;1;0;1;68.00;0;1;0;1;1;0;0;0;1;7.26;0.45;605;335;180;../dataset2/misc/20b8f7c8-fc74-445e-bfb4-43f32ef948a3.dat
cff522591d7ea7213b3d9758c0a4296291fdbb9f;d6167e5937780dc34518d6491225fd0d2ea11bb25f45d26093117b64e497b98e;0.61;Tsunami;160085;32;sh;elf;little;c;1;0;0;68.67;1;0;1;1;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/tsunami/d6167e5937780dc34518d6491225fd0d2ea11bb25f45d26093117b64e497b98e
d02b5c117ffd21c44fb3758764a657f5ee2a872d;e4fd547e5dace20792524ac7f5739e4075cb0fbb9689ad927993f2051eefd34c;0.12;;60372;32;arm;elf;little;c;1;1;1;14.67;0;0;0;0;1;0;0;0;0;15.49;0.46;154;458;118;../dataset2/NewMalware/files/d765ec28-7241-48ba-a57e-6bc4bac41028/stage1.dat
d0351e23197c043d4c4e0033cd197a1c999c0455;27a1dce7efd9e0cdceada2fbf33cc6cb010ddfd35bfee5ceb36acca88cc4cb2e;0.21;Mirai;79868;32;mips;elf;little;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;12.02;0.36;134;626;64;../dataset2/NewMalware/files/cfc607e4-a702-42c8-a8f5-61fa20a0b3a0/stage2/besuto.mpsl
d0b10a5d45d1e8b585eb79bd90e78e2f83615ae5;1144f21313dd5c9d530f37107a1402e5a2dfbe90b2936eee5a1d8a1db4b628d3;0.15;;60424;32;arm;elf;little;c;1;1;1;4.67;0;1;0;0;1;1;0;0;0;19.54;0.52;200;278;159;../dataset2/NewMalware/files/044499bb-9f8c-4de5-908e-0899d12d827a/stage2/Josho.arm6
d0cabda3d4e7f74908d1954e56c518d8f9254ec3;8155a7ec2ab628d974bd306450f18171fa9525f6cb86bcfa4159b5847f8c6b42;0.12;Mirai;71528;32;mips;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;14.35;0.48;124;456;48;../dataset2/NewMalware/files/b209e73a-dde6-4af8-a990-338b9a295915/stage1.dat
d165426e2a6cf92925a8501b7dfac4f42f602a30;5e418c5907606b558a4f278325aa59f22854ebad8922b17068998e7f2477634f;0.26;;63692;32;sh;elf;little;c;1;0;0;42.67;0;1;0;1;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/55a6361a-7f4f-4e53-98d7-0a3d947a6be0/stage2/r00tysh4
d1f5133444b8124a8319de7b987bbbc4dc92cf2b;254c5a5431fc9998c56f763e7917d13c421c940224531280c4ad788b7d360b2d;0.96;Tsunami;234556;32;x86;elf;little;c;1;0;0;91.33;1;1;1;1;1;0;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/tsunami/254c5a5431fc9998c56f763e7917d13c421c940224531280c4ad788b7d360b2d
d201814be43676d9e84a92ef968d8d1dcd21ff81;1252ec0885ba1c85c02d1f3002acc766ea8491c32f6144c42a152695bbacf9b4;0.12;Mirai;62280;32;arm;elf;little;c;1;1;1;6.67;0;0;0;0;1;0;0;0;0;13.71;0.40;149;525;115;../dataset2/mirai/1252ec0885ba1c85c02d1f3002acc766ea8491c32f6144c42a152695bbacf9b4
d24dd8398aaf4b6bdc76e8fb67276ebafd7c8783;deb435762d7c1f94fe14070af9b0d7d1a8e423e7e970b5dd2528970df8e5fd71;0.09;Mirai;58180;32;sh;elf;little;c;1;1;0;14.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/63056fd7-c42f-4e53-a0ba-c346bf026d13/stage2/besuto.sh4
d26411d766119762bc7eb94e33d2cdaf1ff71a7a;25443c805e73f7f1aeab4626f013f4d7346b9ec89d6aa806e11e99a76fe5a0de;0.21;Mirai;58284;32;ppc;elf;big;c;1;1;1;16.00;0;0;0;1;1;1;0;0;0;12.11;0.35;152;425;99;../dataset2/NewMalware/files/cfc607e4-a702-42c8-a8f5-61fa20a0b3a0/stage2/besuto.ppc
d2cf337609c02d0c231b15239d4b1f8da15f3500;5505fd9009c35a6f329bcc93497f7df695f914215a891750038ec760192888b4;0.09;;54676;32;sh;elf;little;c;1;1;0;14.67;0;0;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/cfc607e4-a702-42c8-a8f5-61fa20a0b3a0/stage2/besuto.sh4
d3032eb6534a741a29216203f9d9f12e96f93fae;c7d87a991e04ec8bb0ffbde146f572457ff2f991d637e34cb4877d9817a9d809;0.96;;162071;32;sparc;elf;big;c;1;0;0;76.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/68a54e0c-d43c-4af1-a340-7f6eeebe4a55/stage2/sh
d35f23989c136b6658bbfea9ab7d92fe88c802b2;ac6958661dd89fdf29746468c87d158698e6111daa05a7483816185f5ec54222;0.15;;49140;32;arm;elf;little;c;0;1;1;20.00;0;1;0;0;0;0;0;0;0;17.88;1.71;114;371;88;../dataset2/NewMalware/files/d518a0d5-34ce-4e04-8597-0b8cf6cd3a5d/stage2/Josho.arm5
d381c079b028824071d1ecb5bd3b466d7078db94;7e9fec8cf6756f933c09eae345563058c04f122d61cd6b2a14157349f0743034;0.76;Gafgyt;157876;32;arm;elf;little;c;1;0;1;76.67;1;1;1;1;1;1;1;1;1;17.03;1.65;303;271;194;../dataset2/NewMalware/files/c28d8b5c-1c0b-4365-ae31-aaf6c6b0a900/stage2/miggsshit
d385b141410edb78c227501e1ba88532d90a1391;64991605148b56d8b41c6a9a0e48357a8d2a965872f3150fe761ff783000b166;0.41;;114023;32;arm;elf;little;c;1;0;1;58.00;1;1;0;1;1;1;0;0;0;26.43;1.82;311;175;216;../dataset2/NewMalware/files/87343b9b-889f-4929-aa56-87690c01055e/stage2/tftp
d3ae921b9687f1a4a0cb04e1bd4b064a407e723b;9cd2d8d20925626a12ff1851569e71612035bd380fda78337f2df2bf3bba1b88;0.09;Mirai;65128;32;mips;elf;little;c;1;1;1;0.00;0;1;0;0;1;0;0;0;0;8.19;0.49;121;468;57;../dataset2/NewMalware/files/ef08bd89-56a7-43f2-89e1-20a412993438/stage1.dat
d4de7c186aceef43855eeb4c3d3584c7db423f48;0cafff8e274d176eaaa663cbc01272d9506c06cb9d95687a123d3b69f5032125;0.09;Mirai;51924;32;sparc;elf;big;c;1;1;0;0.67;0;1;0;0;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/983dd236-5446-4fc6-9f37-7fc43accaebc/stage1.dat
d572a26f0b206039a952eda8506389a4e2327098;0eba526343e9fdc1e7b16832bfa5c9c95776e8772c074c65e196130ef35890ce;0.15;;29176;32;mips;elf;little;c;1;0;1;7.33;0;0;0;0;1;1;0;0;0;15.68;0.47;124;481;52;../dataset2/NewMalware/files/70114104-ae5f-4499-a50b-0a7438174cbc/stage1.dat
d5a724c6755ae78cf1f892a2d3734f4e3ae14a8f;967e7a402983678e9eec4faa2a3deb80f99de7f48bf8c210ebe7748409627d11;0.24;Mirai;129539;32;arm;elf;little;c;1;0;1;60.00;0;0;0;0;1;1;0;0;0;18.89;1.12;274;362;262;../dataset2/NewMalware/files/71922e3b-42ff-4f6b-ac0a-19bf7aaa9943/stage1.dat
d628d93d62745ec3f9c148680e7ae6be4372da32;b3bddb4878400a199dba1f25275ad47a1970df3b634555d9f18502d93488ba4c;0.18;Mirai;46336;32;x86;elf;little;c;1;1;1;2.00;0;1;0;0;1;0;0;0;0;27.38;1.86;112;166;17;../dataset2/mirai/b3bddb4878400a199dba1f25275ad47a1970df3b634555d9f18502d93488ba4c
d657c3375dd3b09e2a4f5b70a43594cd8dae9538;f2e63b8ca4a308cf4b961f02a4ecb536aafffb08ab6b921ce11bb4abd1d9fb77;0.12;;65228;32;mips;elf;little;c;1;1;1;0.00;0;0;0;0;1;0;0;0;0;23.48;0.57;120;585;32;../dataset2/NewMalware/files/3bbd7330-3124-4ab4-bffd-4075527c1a8a/stage1.dat
d6ca4628dcce10674aff94c961a864cb9f4af502;61fef0f697875afd0f580e51df3e7a9562e68dda6efa626e5ad3716c77bfed5e;0.91;;148218;32;sparc;elf;big;c;1;0;0;64.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/5502145a-19cc-4811-8bab-55dba1c4b268/stage2/sh
d6e6c47846e2d3d2a5c11c9c75350d48457430cd;e99b190be0ce80d343b54c0e3293ae13a9481fbd73134e9234ea9dc17fe67856;0.35;;179138;32;m68k;elf;big;c;1;0;0;68.00;0;1;0;1;1;0;0;0;0;0.00;0.00;NA;NA;NA;../dataset2/misc/26341895-5b59-408b-9691-e6db61c93cbe.dat
d754b694b88f2abf19542fb85f29a7b3985ea281;48f1f782484054b88fc530c21b64512f8ef26bb31730a4fa6c74e04782cab088;0.15;Mirai;60424;32;arm;elf;little;c;1;1;1;4.67;0;1;0;0;1;1;0;0;0;19.54;0.52;200;278;159;../dataset2/NewMalware/files/c9dc29cc-107b-4c47-a207-aba421426cdd/stage2/Josho.arm6
d7ec9c70769fb47bbe2d5740ea5bd6d4c3ecd016;8831e3b7af3f4af7e00126cd1d42ce579b5a6ebfe3ed8ea526e9dca5698cef97;0.15;Mirai;42232;32;arm;elf;little;c;0;1;1;20.00;0;1;0;0;0;0;0;0;0;19.36;1.77;113;325;82;../dataset2/mirai/8831e3b7af3f4af7e00126cd1d42ce579b5a6ebfe3ed8ea526e9dca5698cef97
d80c97e6dbac99b2012da58786fb7de77209039f;ab94c3ef36127b686002d1775e999f88f77e58fc2b77228a8865392cc2c93671;0.96;Gafgyt;149000;64;x86;elf;little;c;1;0;0;76.67;1;1;1;1;1;1;1;1;0;0.00;0.00;NA;NA;NA;../dataset2/NewMalware/files/c28d8b5c-1c0b-4365-ae31-aaf6c6b0a900/stage2/miggsbash
